match_id,minute,p,gold_adv,tower_adv,kills_adv,draft_logit,in_test
8734456379,12,0.310479,-3329,-2,-4,0.024651,1
8734456379,13,0.310479,-3090,-2,-4,0.024651,1
8734456379,14,0.307323,-3404,-3,-4,0.024651,1
8734456379,15,0.262069,-4009,-3,-6,0.024651,1
8734456379,16,0.201036,-5551,-3,-6,0.024651,1
8734456379,17,0.21131,-5525,-3,-6,0.024651,1
8734456379,18,0.201036,-5729,-4,-7,0.024651,1
8734456379,19,0.130542,-6707,-3,-8,0.024651,1
8734456379,20,0.19398,-7718,-3,-7,0.024651,1
8734456379,21,0.277228,-7285,-2,-6,0.024651,1
8734456379,22,0.380325,-5232,-2,-6,0.024651,1
8734456379,23,0.412844,-5349,-2,-5,0.024651,1
8734456379,24,0.412844,-5428,-2,-5,0.024651,1
8734456379,25,0.413562,-4714,-1,-6,0.024651,1
8734456379,26,0.310479,-5206,-3,-7,0.024651,1
8734456379,27,0.21131,-6777,-3,-7,0.024651,1
8734456379,28,0.21131,-6929,-3,-7,0.024651,1
8734456379,29,0.21131,-7339,-3,-7,0.024651,1
8734456379,30,0.21131,-7194,-3,-8,0.024651,1
8734456379,31,0.21131,-7954,-3,-8,0.024651,1
8734456379,32,0.208333,-8856,-3,-8,0.024651,1
8734456379,33,0.208333,-8470,-3,-9,0.024651,1
8734456379,34,0.208333,-8815,-3,-9,0.024651,1
8734456379,35,0.208333,-10143,-3,-9,0.024651,1
8734456379,36,0.21131,-10365,-3,-9,0.024651,1
8734456379,37,0.201036,-10375,-3,-10,0.024651,1
8734456379,38,0.201036,-10643,-3,-11,0.024651,1
8734456379,39,0.201036,-11377,-3,-11,0.024651,1
8734456379,40,0.201036,-11750,-3,-11,0.024651,1
8734456379,41,0.132867,-13855,-3,-13,0.024651,1
8734456379,42,0.031056,-15959,-4,-13,0.024651,1
8734456379,43,0.006849,-18069,-5,-16,0.024651,1
8734456379,44,0.003,-23261,-5,-16,0.024651,1
8734545641,0,0.494898,0,0,0,0.0516452,1
8734545641,1,0.494898,17,0,0,0.0516452,1
8734545641,2,0.489796,-76,0,0,0.0516452,1
8734545641,3,0.471988,-180,0,-1,0.0516452,1
8734545641,4,0.436,-444,0,-1,0.0516452,1
8734545641,5,0.436,-435,0,-1,0.0516452,1
8734545641,6,0.471988,-457,0,-1,0.0516452,1
8734545641,7,0.471988,-528,0,-2,0.0516452,1
8734545641,8,0.413562,-1166,0,-3,0.0516452,1
8734545641,9,0.413562,-1186,0,-3,0.0516452,1
8734545641,10,0.442857,-1423,0,-3,0.0516452,1
8734545641,11,0.471988,-1447,1,-4,0.0516452,1
8734545641,12,0.471988,-1498,1,-5,0.0516452,1
8734545641,13,0.436,-1964,1,-4,0.0516452,1
8734545641,14,0.471988,-2130,1,-3,0.0516452,1
8734545641,15,0.480438,-1581,1,-5,0.0516452,1
8734545641,16,0.413562,-3076,1,-4,0.0516452,1
8734545641,17,0.471988,-3127,1,-3,0.0516452,1
8734545641,18,0.495043,-1799,1,-3,0.0516452,1
8734545641,19,0.494898,-2202,1,-3,0.0516452,1
8734545641,20,0.66539,-1386,3,1,0.0516452,1
8734545641,21,0.823105,3498,4,-2,0.0516452,1
8734545641,22,0.703448,838,3,-2,0.0516452,1
8734545641,23,0.700368,-579,3,0,0.0516452,1
8734545641,24,0.805025,1690,3,0,0.0516452,1
8734545641,25,0.554795,1748,2,-3,0.0516452,1
8734545641,26,0.471988,-3051,2,-4,0.0516452,1
8734545641,27,0.413562,-4090,1,-6,0.0516452,1
8734545641,28,0.21131,-6597,1,-5,0.0516452,1
8734545641,29,0.201036,-6808,1,-7,0.0516452,1
8734545641,30,0.157895,-9689,0,-10,0.0516452,1
8734545641,31,0.062718,-12715,0,-10,0.0516452,1
8734892768,0,0.413562,0,0,0,-0.203463,1
8734892768,1,0.412844,-39,0,-1,-0.203463,1
8734892768,2,0.310479,-504,0,-1,-0.203463,1
8734892768,3,0.307323,-891,0,-1,-0.203463,1
8734892768,4,0.378426,-701,0,-1,-0.203463,1
8734892768,5,0.380325,-501,0,-2,-0.203463,1
8734892768,6,0.380325,-645,0,-2,-0.203463,1
8734892768,7,0.412844,-183,0,-2,-0.203463,1
8734892768,8,0.412844,-204,0,-3,-0.203463,1
8734892768,9,0.412844,-37,0,-3,-0.203463,1
8734892768,10,0.412844,-371,0,-5,-0.203463,1
8734892768,11,0.380325,-464,0,-6,-0.203463,1
8734892768,12,0.380325,-362,0,-7,-0.203463,1
8734892768,13,0.380325,-417,0,-6,-0.203463,1
8734892768,14,0.410072,-184,-1,-7,-0.203463,1
8734892768,15,0.378426,-1150,0,-8,-0.203463,1
8734892768,16,0.344828,-1478,0,-9,-0.203463,1
8734892768,17,0.380325,-1390,-1,-7,-0.203463,1
8734892768,18,0.412844,-1087,-1,-6,-0.203463,1
8734892768,19,0.489796,572,0,-3,-0.203463,1
8734892768,20,0.781479,4062,2,-1,-0.203463,1
8734892768,21,0.952542,6744,2,1,-0.203463,1
8734892768,22,0.976331,8252,3,3,-0.203463,1
8734892768,23,0.992925,10317,5,7,-0.203463,1
8734892768,24,0.997,14120,5,8,-0.203463,1
8734988695,0,0.494898,0,0,-1,0.0516454,1
8734988695,1,0.471988,-300,0,-1,0.0516454,1
8734988695,2,0.436,-438,0,-1,0.0516454,1
8734988695,3,0.471988,-258,0,0,0.0516454,1
8734988695,4,0.554795,276,0,0,0.0516454,1
8734988695,5,0.495043,56,0,1,0.0516454,1
8734988695,6,0.494898,152,0,0,0.0516454,1
8734988695,7,0.526917,87,0,1,0.0516454,1
8734988695,8,0.495043,412,0,0,0.0516454,1
8734988695,9,0.495043,463,-1,0,0.0516454,1
8734988695,10,0.489796,32,-1,1,0.0516454,1
8734988695,11,0.587828,699,-1,2,0.0516454,1
8734988695,12,0.526917,1035,-1,0,0.0516454,1
8734988695,13,0.480438,180,-2,1,0.0516454,1
8734988695,14,0.495043,498,-1,2,0.0516454,1
8734988695,15,0.634916,2332,-1,3,0.0516454,1
8734988695,16,0.634916,2535,0,5,0.0516454,1
8734988695,17,0.703448,4167,0,5,0.0516454,1
8734988695,18,0.718062,4105,0,6,0.0516454,1
8734988695,19,0.761124,4630,0,7,0.0516454,1
8734988695,20,0.805025,6314,0,7,0.0516454,1
8734988695,21,0.805025,6591,0,9,0.0516454,1
8734988695,22,0.830357,7333,0,9,0.0516454,1
8734988695,23,0.823105,8216,0,9,0.0516454,1
8734988695,24,0.910931,8319,1,11,0.0516454,1
8734988695,25,0.952542,10764,3,12,0.0516454,1
8734988695,26,0.992537,13594,4,13,0.0516454,1
8734988695,27,0.992925,17713,4,13,0.0516454,1
8734988695,28,0.992537,17548,4,13,0.0516454,1
8734988695,29,0.972028,18428,4,12,0.0516454,1
8734988695,30,0.962687,15944,4,12,0.0516454,1
8734988695,31,0.952542,15155,4,13,0.0516454,1
8734988695,32,0.923077,15684,4,11,0.0516454,1
8734988695,33,0.952542,15783,4,12,0.0516454,1
8734988695,34,0.962687,17942,5,12,0.0516454,1
8734988695,35,0.972028,19082,5,13,0.0516454,1
8734988695,36,0.992925,19698,8,14,0.0516454,1
8734988695,37,0.997,24772,8,17,0.0516454,1
8735019638,0,0.471988,0,0,0,-0.158462,1
8735019638,1,0.378426,-494,0,0,-0.158462,1
8735019638,2,0.413562,-368,0,-1,-0.158462,1
8735019638,3,0.380325,-563,0,-1,-0.158462,1
8735019638,4,0.413562,-488,0,0,-0.158462,1
8735019638,5,0.413562,-488,0,0,-0.158462,1
8735019638,6,0.413562,-622,0,0,-0.158462,1
8735019638,7,0.412844,-909,0,0,-0.158462,1
8735019638,8,0.412844,-933,0,2,-0.158462,1
8735019638,9,0.494898,148,0,3,-0.158462,1
8735019638,10,0.495043,-68,0,4,-0.158462,1
8735019638,11,0.480438,-257,0,4,-0.158462,1
8735019638,12,0.495043,-170,0,6,-0.158462,1
8735019638,13,0.471988,870,-1,5,-0.158462,1
8735019638,14,0.471988,150,0,6,-0.158462,1
8735019638,15,0.495043,1045,1,7,-0.158462,1
8735019638,16,0.634916,2142,1,7,-0.158462,1
8735019638,17,0.489796,1321,1,7,-0.158462,1
8735019638,18,0.587828,777,1,9,-0.158462,1
8735019638,19,0.634916,2481,1,8,-0.158462,1
8735019638,20,0.526917,2456,1,9,-0.158462,1
8735019638,21,0.549098,2100,1,10,-0.158462,1
8735019638,22,0.582902,3662,0,10,-0.158462,1
8735019638,23,0.471988,3730,0,9,-0.158462,1
8735019638,24,0.442857,3000,0,9,-0.158462,1
8735019638,25,0.413562,2195,0,9,-0.158462,1
8735019638,26,0.495043,3390,0,12,-0.158462,1
8735019638,27,0.634916,4934,0,13,-0.158462,1
8735019638,28,0.66539,6996,0,12,-0.158462,1
8735019638,29,0.66539,5868,0,13,-0.158462,1
8735019638,30,0.843982,5633,1,18,-0.158462,1
8735019638,31,0.923077,11395,2,18,-0.158462,1
8735019638,32,0.915994,13286,2,17,-0.158462,1
8735019638,33,0.910959,12225,2,17,-0.158462,1
8735019638,34,0.761124,10922,1,16,-0.158462,1
8735019638,35,0.66539,9671,1,19,-0.158462,1
8735019638,36,0.66539,11893,1,19,-0.158462,1
8735019638,37,0.781479,12833,1,19,-0.158462,1
8735019638,38,0.843982,12290,2,21,-0.158462,1
8735019638,39,0.952542,15106,3,21,-0.158462,1
8735019638,40,0.992537,18643,4,25,-0.158462,1
8735019638,41,0.992925,22528,5,26,-0.158462,1
8735239684,0,0.494898,0,0,0,0.0726428,1
8735239684,1,0.471988,-362,0,0,0.0726428,1
8735239684,2,0.471988,-292,0,0,0.0726428,1
8735239684,3,0.442857,-493,0,0,0.0726428,1
8735239684,4,0.489796,-220,0,0,0.0726428,1
8735239684,5,0.471988,-46,0,0,0.0726428,1
8735239684,6,0.471988,-88,0,1,0.0726428,1
8735239684,7,0.471988,165,0,1,0.0726428,1
8735239684,8,0.471988,-77,0,0,0.0726428,1
8735239684,9,0.413562,-737,1,1,0.0726428,1
8735239684,10,0.413562,-331,1,0,0.0726428,1
8735239684,11,0.413562,-164,1,1,0.0726428,1
8735239684,12,0.412844,-364,1,1,0.0726428,1
8735239684,13,0.378426,-617,1,0,0.0726428,1
8735239684,14,0.344828,-732,2,1,0.0726428,1
8735239684,15,0.378426,223,2,0,0.0726428,1
8735239684,16,0.359504,-684,2,1,0.0726428,1
8735239684,17,0.378426,-202,2,-1,0.0726428,1
8735239684,18,0.33162,-415,2,0,0.0726428,1
8735239684,19,0.33162,-546,2,0,0.0726428,1
8735239684,20,0.310479,-1529,1,0,0.0726428,1
8735239684,21,0.310479,-2231,2,2,0.0726428,1
8735239684,22,0.413562,-929,2,3,0.0726428,1
8735239684,23,0.489796,180,3,4,0.0726428,1
8735239684,24,0.66539,1834,3,7,0.0726428,1
8735239684,25,0.634916,3664,3,4,0.0726428,1
8735239684,26,0.413562,1285,3,4,0.0726428,1
8735239684,27,0.380325,192,3,3,0.0726428,1
8735239684,28,0.413562,934,3,4,0.0726428,1
8735239684,29,0.378426,1651,2,4,0.0726428,1
8735239684,30,0.471988,2969,2,4,0.0726428,1
8735239684,31,0.489796,4311,2,5,0.0726428,1
8735239684,32,0.781479,5825,3,7,0.0726428,1
8735239684,33,0.899614,9635,5,7,0.0726428,1
8735239684,34,0.805025,12660,5,3,0.0726428,1
8735239684,35,0.582902,6756,4,2,0.0726428,1
8735239684,36,0.413562,4292,4,2,0.0726428,1
8735239684,37,0.489796,6064,4,4,0.0726428,1
8735239684,38,0.805025,9322,4,4,0.0726428,1
8735239684,39,0.923077,12461,4,5,0.0726428,1
8735239684,40,0.952542,13756,4,5,0.0726428,1
8735239684,41,0.952542,14071,4,5,0.0726428,1
8735239684,42,0.972028,15338,5,8,0.0726428,1
8735250651,0,0.489796,0,0,0,0.0679025,1
8735250651,1,0.480438,-98,0,0,0.0679025,1
8735250651,2,0.495043,156,0,0,0.0679025,1
8735250651,3,0.634916,795,0,0,0.0679025,1
8735250651,4,0.634916,1671,0,0,0.0679025,1
8735250651,5,0.66539,1807,0,1,0.0679025,1
8735250651,6,0.700368,2118,0,2,0.0679025,1
8735250651,7,0.669951,3012,0,2,0.0679025,1
8735250651,8,0.66539,2947,0,3,0.0679025,1
8735250651,9,0.634916,2612,0,3,0.0679025,1
8735250651,10,0.634916,2534,0,3,0.0679025,1
8735250651,11,0.634916,3225,0,3,0.0679025,1
8735250651,12,0.634916,3527,0,3,0.0679025,1
8735250651,13,0.634916,3909,0,4,0.0679025,1
8735250651,14,0.781479,5391,1,5,0.0679025,1
8735250651,15,0.781479,6444,2,3,0.0679025,1
8735250651,16,0.700368,5794,2,1,0.0679025,1
8735250651,17,0.582902,4123,1,2,0.0679025,1
8735250651,18,0.582902,4108,2,2,0.0679025,1
8735250651,19,0.634916,4702,2,3,0.0679025,1
8735250651,20,0.703448,5389,3,2,0.0679025,1
8735250651,21,0.700368,5324,2,1,0.0679025,1
8735250651,22,0.634916,4805,2,0,0.0679025,1
8735250651,23,0.634916,4248,2,1,0.0679025,1
8735250651,24,0.634916,5442,1,-2,0.0679025,1
8735250651,25,0.471988,2841,1,-3,0.0679025,1
8735250651,26,0.380325,880,0,-4,0.0679025,1
8735250651,27,0.33162,-1529,0,-5,0.0679025,1
8735250651,28,0.21131,-2590,-1,-6,0.0679025,1
8735250651,29,0.045752,-5967,-3,-9,0.0679025,1
8735250651,30,0.015873,-12282,-3,-10,0.0679025,1
8735250651,31,0.031056,-10225,-3,-10,0.0679025,1
8735250651,32,0.062718,-9463,-3,-9,0.0679025,1
8735250651,33,0.132867,-7808,-2,-9,0.0679025,1
8735250651,34,0.307323,-6663,-2,-9,0.0679025,1
8735250651,35,0.208333,-5404,-2,-12,0.0679025,1
8735250651,36,0.062718,-8689,-4,-13,0.0679025,1
8735430998,0,0.495043,0,0,0,0.025552,1
8735430998,1,0.489796,-137,0,-1,0.025552,1
8735430998,2,0.410072,-625,0,-1,0.025552,1
8735430998,3,0.412844,-679,0,-2,0.025552,1
8735430998,4,0.344828,-1362,0,-3,0.025552,1
8735430998,5,0.310479,-1745,0,-4,0.025552,1
8735430998,6,0.307323,-2215,0,-5,0.025552,1
8735430998,7,0.272171,-3049,0,-5,0.025552,1
8735430998,8,0.307323,-3337,-1,-5,0.025552,1
8735430998,9,0.307323,-4061,-1,-5,0.025552,1
8735430998,10,0.21131,-4663,-1,-7,0.025552,1
8735430998,11,0.201036,-5783,-2,-7,0.025552,1
8735430998,12,0.201036,-6711,-2,-7,0.025552,1
8735430998,13,0.130542,-7216,-2,-9,0.025552,1
8735430998,14,0.21131,-8470,-2,-4,0.025552,1
8735430998,15,0.378426,-5147,-2,-4,0.025552,1
8735430998,16,0.378426,-5128,-2,-2,0.025552,1
8735430998,17,0.412844,-5016,-2,0,0.025552,1
8735430998,18,0.634916,-4305,-2,1,0.025552,1
8735430998,19,0.471988,-2803,-2,-1,0.025552,1
8735430998,20,0.310479,-4434,-2,-6,0.025552,1
8735430998,21,0.132867,-7981,-3,-6,0.025552,1
8735430998,22,0.003,-10938,-5,-9,0.025552,1
8735488686,0,0.495043,-288,0,-1,0.0888347,1
8735488686,1,0.634916,233,0,0,0.0888347,1
8735488686,2,0.669951,506,0,0,0.0888347,1
8735488686,3,0.773481,757,0,0,0.0888347,1
8735488686,4,0.781479,1354,0,0,0.0888347,1
8735488686,5,0.781479,1474,0,0,0.0888347,1
8735488686,6,0.781479,1483,1,1,0.0888347,1
8735488686,7,0.781479,2546,1,0,0.0888347,1
8735488686,8,0.781479,2230,1,2,0.0888347,1
8735488686,9,0.761124,2474,1,2,0.0888347,1
8735488686,10,0.66539,1812,2,2,0.0888347,1
8735488686,11,0.66539,2451,3,2,0.0888347,1
8735488686,12,0.781479,3056,3,2,0.0888347,1
8735488686,13,0.66539,3119,3,3,0.0888347,1
8735488686,14,0.761124,3852,3,2,0.0888347,1
8735488686,15,0.634916,3555,3,1,0.0888347,1
8735488686,16,0.634916,3599,3,1,0.0888347,1
8735488686,17,0.634916,2603,3,3,0.0888347,1
8735488686,18,0.634916,3184,2,3,0.0888347,1
8735488686,19,0.66539,3665,3,3,0.0888347,1
8735488686,20,0.634916,3376,2,3,0.0888347,1
8735488686,21,0.781479,4547,2,5,0.0888347,1
8735488686,22,0.805025,5091,3,6,0.0888347,1
8735488686,23,0.952542,6846,5,7,0.0888347,1
8735488686,24,0.952542,9131,6,6,0.0888347,1
8735488686,25,0.972028,9742,6,8,0.0888347,1
8735488686,26,0.992537,12040,7,8,0.0888347,1
8735488686,27,0.992925,13676,7,8,0.0888347,1
8735488686,28,0.997,13381,8,14,0.0888347,1
8735498697,0,0.495043,0,0,0,0.205789,1
8735498697,1,0.634916,645,0,-1,0.205789,1
8735498697,2,0.634916,456,0,-1,0.205789,1
8735498697,3,0.634916,331,0,-1,0.205789,1
8735498697,4,0.413562,-460,0,-2,0.205789,1
8735498697,5,0.413562,-516,0,-3,0.205789,1
8735498697,6,0.380325,-1257,0,-4,0.205789,1
8735498697,7,0.310479,-2205,0,-5,0.205789,1
8735498697,8,0.307323,-2518,0,-5,0.205789,1
8735498697,9,0.307323,-3079,0,-6,0.205789,1
8735498697,10,0.296875,-2904,1,-9,0.205789,1
8735498697,11,0.296875,-3500,1,-10,0.205789,1
8735498697,12,0.277228,-4077,1,-10,0.205789,1
8735498697,13,0.208333,-4393,0,-9,0.205789,1
8735498697,14,0.21131,-4615,1,-11,0.205789,1
8735498697,15,0.208333,-5244,0,-11,0.205789,1
8735498697,16,0.19398,-6410,0,-14,0.205789,1
8735498697,17,0.130542,-8226,0,-14,0.205789,1
8735498697,18,0.094293,-8602,0,-16,0.205789,1
8735498697,19,0.062718,-9836,-1,-16,0.205789,1
8735498697,20,0.062718,-9902,-1,-19,0.205789,1
8735498697,21,0.045752,-11760,-1,-21,0.205789,1
8735498697,22,0.045752,-14439,-2,-22,0.205789,1
8735498697,23,0.020992,-15101,-2,-22,0.205789,1
8735498697,24,0.045752,-14801,-2,-19,0.205789,1
8735498697,25,0.136364,-10573,-2,-20,0.205789,1
8735498697,26,0.21131,-10181,-2,-16,0.205789,1
8735498697,27,0.380325,-7200,-1,-18,0.205789,1
8735498697,28,0.380325,-7546,-1,-17,0.205789,1
8735498697,29,0.380325,-7602,-1,-16,0.205789,1
8735498697,30,0.413562,-7688,-1,-14,0.205789,1
8735498697,31,0.307323,-6156,-1,-17,0.205789,1
8735498697,32,0.307323,-10010,-1,-17,0.205789,1
8735498697,33,0.130542,-13432,-2,-18,0.205789,1
8735498697,34,0.111628,-14282,-2,-20,0.205789,1
8735498697,35,0.062718,-16281,-2,-18,0.205789,1
8735498697,36,0.307323,-13808,-2,-16,0.205789,1
8735498697,37,0.634916,-9315,0,-15,0.205789,1
8735498697,38,0.843982,-3357,2,-12,0.205789,1
8735617539,0,0.549098,0,0,-1,0.140013,1
8735617539,1,0.549098,-240,0,-1,0.140013,1
8735617539,2,0.582902,-188,0,-1,0.140013,1
8735617539,3,0.577982,-268,0,-1,0.140013,1
8735617539,4,0.480438,-651,0,-2,0.140013,1
8735617539,5,0.413562,-999,0,-2,0.140013,1
8735617539,6,0.471988,-1214,0,0,0.140013,1
8735617539,7,0.471988,-573,0,-2,0.140013,1
8735617539,8,0.436,-1279,-1,-2,0.140013,1
8735617539,9,0.412844,-2005,-2,-2,0.140013,1
8735617539,10,0.413562,-2191,-2,1,0.140013,1
8735617539,11,0.380325,-1249,-3,-1,0.140013,1
8735617539,12,0.33162,-2574,-3,-1,0.140013,1
8735617539,13,0.33162,-2930,-3,-1,0.140013,1
8735617539,14,0.272171,-3880,-3,-3,0.140013,1
8735617539,15,0.21131,-3735,-4,-3,0.140013,1
8735617539,16,0.130542,-5114,-4,-7,0.140013,1
8735617539,17,0.062718,-6693,-5,-8,0.140013,1
8735617539,18,0.045752,-8475,-5,-8,0.140013,1
8735617539,19,0.062718,-8004,-6,-8,0.140013,1
8735617539,20,0.042254,-8555,-6,-11,0.140013,1
8735617539,21,0.020992,-9724,-7,-12,0.140013,1
8735617539,22,0.003,-12811,-7,-14,0.140013,1
8735617539,23,0.003,-15267,-7,-14,0.140013,1
8735617539,24,0.003,-14819,-7,-18,0.140013,1
8735627727,0,0.436,0,0,-1,-0.121814,1
8735627727,1,0.412844,-170,0,-1,-0.121814,1
8735627727,2,0.410072,-193,0,0,-0.121814,1
8735627727,3,0.587828,392,0,2,-0.121814,1
8735627727,4,0.634916,1047,0,3,-0.121814,1
8735627727,5,0.66539,1621,0,4,-0.121814,1
8735627727,6,0.66539,1842,1,4,-0.121814,1
8735627727,7,0.761124,2941,1,6,-0.121814,1
8735627727,8,0.773481,3335,2,6,-0.121814,1
8735627727,9,0.781479,4136,2,6,-0.121814,1
8735627727,10,0.703448,3996,2,5,-0.121814,1
8735627727,11,0.66539,3672,2,3,-0.121814,1
8735627727,12,0.554795,2262,3,2,-0.121814,1
8735627727,13,0.554795,1855,3,2,-0.121814,1
8735627727,14,0.495043,1610,3,2,-0.121814,1
8735627727,15,0.549098,1815,3,3,-0.121814,1
8735627727,16,0.587828,2527,3,2,-0.121814,1
8735627727,17,0.587828,2082,2,2,-0.121814,1
8735627727,18,0.634916,1875,2,2,-0.121814,1
8735627727,19,0.526917,1267,1,0,-0.121814,1
8735627727,20,0.494898,-32,1,-1,-0.121814,1
8735627727,21,0.413562,-1829,1,-1,-0.121814,1
8735627727,22,0.471988,-1076,1,-2,-0.121814,1
8735627727,23,0.380325,-1313,1,-3,-0.121814,1
8735627727,24,0.359504,-2103,1,-5,-0.121814,1
8735627727,25,0.307323,-3494,1,-7,-0.121814,1
8735627727,26,0.19398,-4911,1,-10,-0.121814,1
8735627727,27,0.132867,-7394,1,-10,-0.121814,1
8735627727,28,0.111628,-7783,1,-11,-0.121814,1
8735627727,29,0.062718,-9126,-1,-12,-0.121814,1
8735627727,30,0.020992,-11762,-2,-14,-0.121814,1
8735627727,31,0.042254,-12515,-3,-13,-0.121814,1
8735627727,32,0.031056,-12749,-3,-14,-0.121814,1
8735627727,33,0.062718,-11556,-3,-14,-0.121814,1
8735627727,34,0.062718,-13610,-4,-14,-0.121814,1
8735627727,35,0.094293,-14899,-4,-14,-0.121814,1
8735627727,36,0.003,-15715,-6,-16,-0.121814,1
8735627727,37,0.003,-21909,-6,-19,-0.121814,1
8735819319,0,0.480438,0,0,0,-0.0651156,1
8735819319,1,0.471988,-189,0,0,-0.0651156,1
8735819319,2,0.494898,17,0,0,-0.0651156,1
8735819319,3,0.489796,-31,0,-1,-0.0651156,1
8735819319,4,0.471988,-289,0,1,-0.0651156,1
8735819319,5,0.634916,517,0,0,-0.0651156,1
8735819319,6,0.634916,534,0,1,-0.0651156,1
8735819319,7,0.634916,1152,0,1,-0.0651156,1
8735819319,8,0.66539,800,0,1,-0.0651156,1
8735819319,9,0.66539,1642,0,3,-0.0651156,1
8735819319,10,0.669951,2484,1,3,-0.0651156,1
8735819319,11,0.66539,3024,1,3,-0.0651156,1
8735819319,12,0.634916,2959,0,3,-0.0651156,1
8735819319,13,0.582902,2158,0,3,-0.0651156,1
8735819319,14,0.489796,1844,0,3,-0.0651156,1
8735819319,15,0.413562,1139,1,3,-0.0651156,1
8735819319,16,0.549098,1776,1,7,-0.0651156,1
8735819319,17,0.634916,3469,1,7,-0.0651156,1
8735819319,18,0.634916,3894,1,8,-0.0651156,1
8735819319,19,0.718062,4762,1,9,-0.0651156,1
8735819319,20,0.781479,5395,1,8,-0.0651156,1
8735819319,21,0.634916,4905,1,9,-0.0651156,1
8735819319,22,0.489796,4145,1,5,-0.0651156,1
8735819319,23,0.412844,-63,1,5,-0.0651156,1
8735819319,24,0.252525,-1267,1,4,-0.0651156,1
8735819319,25,0.228571,-2412,0,4,-0.0651156,1
8735819319,26,0.201036,-1862,-2,4,-0.0651156,1
8735819319,27,0.307323,-2235,-2,4,-0.0651156,1
8735819319,28,0.378426,-502,-2,4,-0.0651156,1
8735819319,29,0.33162,-500,-2,3,-0.0651156,1
8735819319,30,0.307323,-1267,-2,3,-0.0651156,1
8735819319,31,0.208333,-2745,-2,2,-0.0651156,1
8735819319,32,0.132867,-3166,-3,-1,-0.0651156,1
8735819319,33,0.045752,-6223,-4,-1,-0.0651156,1
8735819319,34,0.020992,-9986,-5,-1,-0.0651156,1
8735819319,35,0.006849,-11506,-5,-5,-0.0651156,1
8735819319,36,0.003,-14102,-6,-8,-0.0651156,1
8735854783,0,0.494898,0,0,0,0.0595695,1
8735854783,1,0.489796,-9,0,0,0.0595695,1
8735854783,2,0.489796,63,0,0,0.0595695,1
8735854783,3,0.495043,175,0,0,0.0595695,1
8735854783,4,0.554795,324,0,0,0.0595695,1
8735854783,5,0.494898,-145,0,1,0.0595695,1
8735854783,6,0.582902,678,0,1,0.0595695,1
8735854783,7,0.549098,500,0,1,0.0595695,1
8735854783,8,0.526917,568,0,1,0.0595695,1
8735854783,9,0.549098,435,0,2,0.0595695,1
8735854783,10,0.471988,238,0,2,0.0595695,1
8735854783,11,0.634916,1171,0,4,0.0595695,1
8735854783,12,0.66539,2630,0,4,0.0595695,1
8735854783,13,0.669951,3144,1,5,0.0595695,1
8735854783,14,0.634916,3996,1,3,0.0595695,1
8735854783,15,0.634916,3640,1,2,0.0595695,1
8735854783,16,0.582902,2922,0,2,0.0595695,1
8735854783,17,0.549098,3439,-1,0,0.0595695,1
8735854783,18,0.471988,1210,-1,0,0.0595695,1
8735854783,19,0.471988,910,-1,-1,0.0595695,1
8735854783,20,0.413562,371,-1,-2,0.0595695,1
8735854783,21,0.413562,-843,-1,-1,0.0595695,1
8735854783,22,0.489796,-267,-1,0,0.0595695,1
8735854783,23,0.634916,1087,1,0,0.0595695,1
8735854783,24,0.634916,2832,1,0,0.0595695,1
8735854783,25,0.761124,2948,1,3,0.0595695,1
8735854783,26,0.781479,5600,1,1,0.0595695,1
8735854783,27,0.591667,4181,0,-3,0.0595695,1
8735854783,28,0.307323,-1049,-2,-4,0.0595695,1
8735854783,29,0.020992,-5846,-2,-9,0.0595695,1
8735854783,30,0.017442,-10433,-3,-9,0.0595695,1
8735963089,0,0.489796,0,0,0,-0.0259518,1
8735963089,1,0.489796,10,0,0,-0.0259518,1
8735963089,2,0.489796,-159,0,0,-0.0259518,1
8735963089,3,0.634916,486,0,1,-0.0259518,1
8735963089,4,0.634916,508,0,1,-0.0259518,1
8735963089,5,0.582902,350,0,1,-0.0259518,1
8735963089,6,0.495043,244,0,-1,-0.0259518,1
8735963089,7,0.471988,-738,0,0,-0.0259518,1
8735963089,8,0.549098,504,0,1,-0.0259518,1
8735963089,9,0.634916,837,0,6,-0.0259518,1
8735963089,10,0.805025,3011,1,6,-0.0259518,1
8735963089,11,0.843982,3636,1,6,-0.0259518,1
8735963089,12,0.899614,3491,2,8,-0.0259518,1
8735963089,13,0.830357,4804,1,4,-0.0259518,1
8735963089,14,0.549098,1557,1,3,-0.0259518,1
8735963089,15,0.471988,-396,1,5,-0.0259518,1
8735963089,16,0.634916,1294,1,8,-0.0259518,1
8735963089,17,0.634916,2474,1,9,-0.0259518,1
8735963089,18,0.66539,2874,0,9,-0.0259518,1
8735963089,19,0.781479,2136,0,11,-0.0259518,1
8735963089,20,0.78125,2679,0,12,-0.0259518,1
8735963089,21,0.66539,3281,0,12,-0.0259518,1
8735963089,22,0.634916,2854,0,12,-0.0259518,1
8735963089,23,0.66539,2822,0,13,-0.0259518,1
8735963089,24,0.66539,3816,0,13,-0.0259518,1
8735963089,25,0.587828,3279,0,12,-0.0259518,1
8735963089,26,0.582902,3055,0,11,-0.0259518,1
8735963089,27,0.494898,1884,0,11,-0.0259518,1
8735963089,28,0.471988,886,0,12,-0.0259518,1
8735963089,29,0.634916,2462,0,13,-0.0259518,1
8735963089,30,0.915994,3731,1,19,-0.0259518,1
