match_id,minute,p,gold_adv,tower_adv,kills_adv,draft_logit,in_test
8943267925,14,0.43594,904,-2,0,-0.275741,1
8943267925,15,0.452794,1548,-2,0,-0.275741,1
8943267925,15,0.452794,1524,-2,0,-0.275741,1
8943267925,15,0.452794,1877,-2,1,-0.275741,1
8943267925,15,0.521405,2774,-1,1,-0.275741,1
8943267925,16,0.521405,2676,-1,1,-0.275741,1
8943267925,16,0.550356,3323,-1,2,-0.275741,1
8943267925,16,0.550356,3151,-1,2,-0.275741,1
8943267925,17,0.550356,3840,0,2,-0.275741,1
8943267925,17,0.550356,3640,0,2,-0.275741,1
8943267925,17,0.550356,3614,0,2,-0.275741,1
8943267925,17,0.550356,3562,0,2,-0.275741,1
8943267925,18,0.552204,4019,0,2,-0.275741,1
8943267925,18,0.629745,4589,0,2,-0.275741,1
8943267925,18,0.629745,4939,0,2,-0.275741,1
8943267925,18,0.629745,4726,0,2,-0.275741,1
8943267925,19,0.629745,4948,0,2,-0.275741,1
8943267925,19,0.622826,4257,0,2,-0.275741,1
8943267925,19,0.629745,4912,1,2,-0.275741,1
8943267925,19,0.629745,4912,1,2,-0.275741,1
8943267925,20,0.665984,4936,1,2,-0.275741,1
8943267925,20,0.622826,4086,0,2,-0.275741,1
8943267925,20,0.665984,6411,0,2,-0.275741,1
8943267925,20,0.663366,6430,0,2,-0.275741,1
8943267925,21,0.629745,6266,0,2,-0.275741,1
8943267925,21,0.629745,6291,0,2,-0.275741,1
8943267925,21,0.622826,5840,0,2,-0.275741,1
8943267925,21,0.622826,6289,0,2,-0.275741,1
8943267925,22,0.622826,6369,0,2,-0.275741,1
8943267925,22,0.622826,6492,0,2,-0.275741,1
8943267925,22,0.629745,6312,0,2,-0.275741,1
8943267925,22,0.794004,8110,0,4,-0.275741,1
8943267925,23,0.813417,8418,0,4,-0.275741,1
8943267925,23,0.862944,8937,0,5,-0.275741,1
8943267925,23,0.891185,9387,1,5,-0.275741,1
8943267925,23,0.891185,9387,1,5,-0.275741,1
8943267925,23,0.891185,9387,1,5,-0.275741,1
8943267925,23,0.891185,9387,1,5,-0.275741,1
8943267925,23,0.891185,9387,1,5,-0.275741,1
8943267925,23,0.891185,9387,1,5,-0.275741,1
8943267925,23,0.891185,9387,1,5,-0.275741,1
8943267925,23,0.891185,9387,1,5,-0.275741,1
8943267925,23,0.891185,9387,1,5,-0.275741,1
8943267925,23,0.891185,9387,1,5,-0.275741,1
8943267925,23,0.891185,9413,1,5,-0.275741,1
8943267925,23,0.891185,9567,1,5,-0.275741,1
8943267925,24,0.891185,9771,1,5,-0.275741,1
8943267925,24,0.928315,10252,1,6,-0.275741,1
8943267925,24,0.874101,9700,1,5,-0.275741,1
8943267925,24,0.891185,10929,1,5,-0.275741,1
8943267925,25,0.891185,11192,1,5,-0.275741,1
8943267925,25,0.891185,11498,1,5,-0.275741,1
8943267925,25,0.891185,11329,1,5,-0.275741,1
8943267925,25,0.891185,11255,1,5,-0.275741,1
8943267925,26,0.891185,10737,1,6,-0.275741,1
8943267925,26,0.891185,10724,1,6,-0.275741,1
8943267925,26,0.891185,10586,1,6,-0.275741,1
8943267925,26,0.891185,11248,1,6,-0.275741,1
8943267925,27,0.891185,11421,1,6,-0.275741,1
8943267925,27,0.891185,11834,1,7,-0.275741,1
8943267925,27,0.950907,12085,1,8,-0.275741,1
8943267925,27,0.950907,12341,1,8,-0.275741,1
8943267925,28,0.891185,11579,1,8,-0.275741,1
8943267925,28,0.891185,10994,1,8,-0.275741,1
8943267925,28,0.891185,12044,1,8,-0.275741,1
8943267925,28,0.891185,11715,1,8,-0.275741,1
8943267925,29,0.794004,10232,1,6,-0.275741,1
8943267925,29,0.794004,8792,1,7,-0.275741,1
8943267925,29,0.672048,6363,1,6,-0.275741,1
8943267925,29,0.750903,6747,1,7,-0.275741,1
8943267925,30,0.759223,7116,1,7,-0.275741,1
8943267925,30,0.759223,7036,1,7,-0.275741,1
8943267925,30,0.794004,7005,1,7,-0.275741,1
8943267925,30,0.794004,7005,1,7,-0.275741,1
8943267925,30,0.794004,7005,1,7,-0.275741,1
8943267925,30,0.794004,7005,1,7,-0.275741,1
8943267925,30,0.742373,6501,1,7,-0.275741,1
8943267925,31,0.742373,6937,1,7,-0.275741,1
8943267925,31,0.759223,7652,1,7,-0.275741,1
8943267925,31,0.750903,7255,1,7,-0.275741,1
8943267925,31,0.742373,6753,1,7,-0.275741,1
8943267925,32,0.672048,5610,1,7,-0.275741,1
8943267925,32,0.550356,4455,1,6,-0.275741,1
8943267925,32,0.43594,3466,1,5,-0.275741,1
8943267925,32,0.459459,4043,1,5,-0.275741,1
8943267925,33,0.404362,720,1,4,-0.275741,1
8943267925,33,0.404362,584,1,4,-0.275741,1
8943267925,33,0.323477,-613,0,4,-0.275741,1
8943267925,33,0.323477,-741,0,4,-0.275741,1
8943267925,34,0.300532,-2222,-1,3,-0.275741,1
8943267925,34,0.286115,-2622,-1,3,-0.275741,1
8943267925,34,0.286115,-3219,-1,3,-0.275741,1
8943267925,35,0.248428,-3839,-1,3,-0.275741,1
8943267925,35,0.248428,-3940,-1,3,-0.275741,1
8943267925,35,0.248428,-4200,-1,3,-0.275741,1
8943267925,35,0.323477,-2365,-1,3,-0.275741,1
8943267925,36,0.323477,-2164,-1,3,-0.275741,1
8943267925,36,0.300532,-2503,-1,3,-0.275741,1
8943267925,36,0.300532,-2863,-1,3,-0.275741,1
8943267925,36,0.286115,-3276,-1,3,-0.275741,1
8943267925,37,0.286115,-2996,-1,3,-0.275741,1
