ts,match_id,server_steam_id,game_state,game_time,p,minute,gold_adv,gold_adv_d1,gold_adv_slope5,radiant_towers_lost,dire_towers_lost,tower_adv,rax_adv,draft_logit,kills_adv,kills_adv_d5,nw_top_adv,nw_conc_adv,gold_adv_norm,gold_adv_norm_slope5,graph_gold_last,graph_gold_len,nw_adv,nw_total,team_id_radiant,team_id_dire,model
1786619582,8943267925,90290758738809862,5,2606,0.389937,43.4333,-8285,1666,-709.251,5,4,-1,0,-0.275741,5,2,-13504,-0.102971,-0.0396042,-0.00303552,-12190,128,-8285,209195,9247354,9572001,live.pkl
1786619597,8943267925,90290758738809862,5,2619,0.496942,43.65,-4567,5384,10.4262,5,4,-1,0,-0.275741,6,3,-12772,-0.105962,-0.0214561,0.000451983,-9694,128,-4567,212853,9247354,9572001,live.pkl
1786619613,8943267925,90290758738809862,5,2619,0.496942,43.65,-4567,5384,10.4262,5,4,-1,0,-0.275741,6,3,-12772,-0.105962,-0.0214561,0.000451983,-9694,128,-4567,212853,9247354,9572001,live.pkl
1786619628,8943267925,90290758738809862,5,2621,0.550356,43.6833,-3778,9219,164.56,5,4,-1,0,-0.275741,6,3,-12939,-0.109276,-0.0176379,0.00119527,-9694,128,-3778,214198,9247354,9572001,live.pkl
1786619643,8943267925,90290758738809862,5,2636,0.552204,43.9333,-3401,5920,353.55,5,4,-1,0,-0.275741,6,3,-12705,-0.107356,-0.0157625,0.00210385,-8361,128,-3401,215765,9247354,9572001,live.pkl
1786619659,8943267925,90290758738809862,5,2652,0.586066,44.2,-2505,9847,451.765,5,4,-1,0,-0.275741,6,3,-12894,-0.110742,-0.0114962,0.00250566,-3520,128,-2505,217899,9247354,9572001,live.pkl
1786619674,8943267925,90290758738809862,5,2667,0.629745,44.45,-320,7965,875.882,5,5,0,0,-0.275741,6,3,-12614,-0.116052,-0.00148471,0.00441456,-2584,128,-320,215530,9247354,9572001,live.pkl
1786619689,8943267925,90290758738809862,5,2682,0.750903,44.7,2868,6646,1479.41,5,6,1,0,-0.275741,7,4,-12362,-0.122856,0.0132189,0.00716943,-436,128,2868,216962,9247354,9572001,live.pkl
1786619705,8943267925,90290758738809862,6,2690,0.960396,44.8333,5234,9012,1893.82,,,,,0.0431387,8,5,-11847,-0.124306,0.0239033,0.00902837,2619,128,5234,218966,,,live.pkl
1786619720,8943267925,90290758738809862,6,2690,0.960396,44.8333,5210,8988,1889.24,,,,,0.0431387,8,5,-11847,-0.124217,0.023791,0.00900692,2619,128,5210,218990,,,live.pkl
1786619735,8943267925,90290758738809862,6,2690,0.972028,44.8333,5188,8966,1885.03,,,,,0.0431387,8,5,-11847,-0.124135,0.0236882,0.00898727,2619,128,5188,219012,,,live.pkl
