ts,match_id,server_steam_id,game_state,game_time,p,minute,gold_adv,gold_adv_d1,gold_adv_slope5,radiant_towers_lost,dire_towers_lost,tower_adv,rax_adv,draft_logit,kills_adv,kills_adv_d5,nw_top_adv,nw_conc_adv,gold_adv_norm,gold_adv_norm_slope5,graph_gold_last,graph_gold_len,nw_adv,nw_total,team_id_radiant,team_id_dire,model
1786616508,8943235603,90290758714944520,5,2840,0.759223,47.3333,4481,-2464,-1130.39,5,7,2,2,0.0224769,22,0,-3713,-0.0441507,0.019462,-0.00638592,5140,128,4481,230243,5017210,10150538,live.pkl
1786616523,8943235603,90290758714944520,5,2855,0.621469,47.5833,1853,-4928,-1943.33,5,7,2,2,0.0224769,22,-2,-4873,-0.0466526,0.00795569,-0.0100866,4892,128,1853,232915,5017210,10150538,live.pkl
1786616539,8943235603,90290758714944520,5,2870,0.550356,47.8333,2070,-3614,-2358.3,5,7,2,2,0.0224769,22,-3,-4809,-0.0463609,0.0088303,-0.0121115,4161,128,2070,234420,5017210,10150538,live.pkl
1786616554,8943235603,90290758714944520,5,2886,0.550356,48.1,441,-4395,-2814.51,5,7,2,2,0.0224769,22,-3,-4937,-0.0433671,0.00188554,-0.0139921,2002,128,441,233885,5017210,10150538,live.pkl
1786616569,8943235603,90290758714944520,5,2901,0.521405,48.35,-798,-5279,-3001.57,5,7,2,2,0.0224769,22,-3,-5498,-0.0445673,-0.00338511,-0.0145481,889,128,-798,235738,5017210,10150538,live.pkl
1786616584,8943235603,90290758714944520,5,2916,0.813417,48.6,5286,3433,-2097.45,5,7,2,2,0.0224769,25,0,-3940,-0.0471586,0.0222904,-0.0107783,-351,128,5286,237142,5017210,10150538,live.pkl
1786616600,8943235603,90290758714944520,5,2931,0.794004,48.85,7778,5708,-1610.95,5,7,2,2,0.0224769,24,-1,-4613,-0.0608416,0.0332942,-0.00849834,2187,128,7778,233614,5017210,10150538,live.pkl
1786616615,8943235603,90290758714944520,5,2947,0.794004,49.1167,8265,7824,-1547.65,5,7,2,2,0.0224769,24,-1,-4480,-0.0605674,0.0351088,-0.00816892,6507,128,8265,235411,5017210,10150538,live.pkl
1786616631,8943235603,90290758714944520,5,2962,0.794004,49.3667,7798,8596,-2071.37,5,7,2,2,0.0224769,24,-1,-4522,-0.058946,0.0327578,-0.0104824,8406,128,7798,238050,5017210,10150538,live.pkl
1786616646,8943235603,90290758714944520,5,2978,0.862944,49.6333,7023,1737,-1528.53,5,7,2,2,0.0224769,24,0,-4511,-0.0568016,0.0295125,-0.00784438,7909,128,7023,237967,5017210,10150538,live.pkl
1786616661,8943235603,90290758714944520,5,2993,0.874101,49.8833,7748,-30,-1176.86,5,7,2,2,0.0224769,24,0,-4536,-0.0587312,0.0324086,-0.00628402,7157,128,7748,239072,5017210,10150538,live.pkl
1786616677,8943235603,90290758714944520,5,3008,0.891185,50.1333,7553,-712,-893.922,5,7,2,2,0.0224769,24,1,-4344,-0.0561557,0.0313404,-0.00490839,7346,128,7553,240999,5017210,10150538,live.pkl
1786616692,8943235603,90290758714944520,5,3024,0.900990,50.4,8210,412,-368.599,5,7,2,2,0.0224769,24,2,-4544,-0.0597183,0.0340967,-0.00235442,7277,128,8210,240786,5017210,10150538,live.pkl
1786616707,8943235603,90290758714944520,5,3039,0.891185,50.65,8290,1267,-160,5,7,2,2,0.0224769,24,2,-4859,-0.0622502,0.0342469,-0.00139836,7926,128,8290,242066,5017210,10150538,live.pkl
1786616722,8943235603,90290758714944520,5,3054,0.891185,50.9,7457,-291,-127.059,5,7,2,2,0.0224769,24,2,-5740,-0.0667214,0.0304252,-0.00121708,7967,128,7457,245093,5017210,10150538,live.pkl
1786616738,8943235603,90290758714944520,5,3069,0.891185,51.15,7004,-549,-92.549,5,7,2,2,0.0224769,24,2,-5842,-0.0659503,0.0283742,-0.0010249,7852,128,7004,246844,5017210,10150538,live.pkl
1786616753,8943235603,90290758714944520,5,3085,0.891185,51.4167,6230,-1980,-140.196,5,7,2,2,0.0224769,24,2,-5500,-0.0604848,0.0250078,-0.00118748,7532,128,6230,249122,5017210,10150538,live.pkl
1786616768,8943235603,90290758714944520,5,3100,0.891185,51.6667,6820,-1470,7.64706,5,7,2,2,0.0224769,24,2,-4945,-0.0573998,0.0272636,-0.000562532,7064,128,6820,250150,5017210,10150538,live.pkl
1786616784,8943235603,90290758714944520,5,3115,0.891185,51.9167,6895,-562,237.451,5,7,2,2,0.0224769,24,2,-4945,-0.0571034,0.0273793,0.000440511,6634,128,6895,251833,5017210,10150538,live.pkl
1786616799,8943235603,90290758714944520,5,3131,0.891185,52.1833,8113,1109,640.456,5,7,2,2,0.0224769,25,3,-4457,-0.0559903,0.0319798,0.0021169,6813,128,8113,253691,5017210,10150538,live.pkl
1786616814,8943235603,90290758714944520,5,3146,0.891185,52.4333,8522,2292,792.353,5,7,2,2,0.0224769,25,3,-4578,-0.0577424,0.0334243,0.0027377,7528,128,8522,254964,5017210,10150538,live.pkl
1786616829,8943235603,90290758714944520,5,3161,0.891185,52.6833,7840,1020,1173.92,5,7,2,2,0.0224769,25,3,-5201,-0.0605134,0.0305486,0.00442999,8490,128,7840,256640,5017210,10150538,live.pkl
1786616845,8943235603,90290758714944520,5,3176,0.891185,52.9333,7977,1082,1158.24,5,7,2,2,0.0224769,25,3,-5852,-0.0651777,0.0307234,0.00429277,8437,128,7977,259639,5017210,10150538,live.pkl
1786616860,8943235603,90290758714944520,5,3192,0.900990,53.2,9682,1569,1811.96,5,7,2,2,0.0224769,25,3,-5841,-0.0693328,0.037205,0.00692538,8002,128,9682,260234,5017210,10150538,live.pkl
1786616875,8943235603,90290758714944520,5,3207,0.900990,53.45,10394,1872,2194.51,5,7,2,2,0.0224769,25,3,-5515,-0.0684191,0.039786,0.00846491,8875,128,10394,261248,5017210,10150538,live.pkl
1786616891,8943235603,90290758714944520,5,3222,0.891185,53.7,10150,2310,953.725,5,7,2,2,0.0224769,25,0,-5872,-0.0696276,0.0383868,0.00315614,9745,128,10150,264414,5017210,10150538,live.pkl
1786616906,8943235603,90290758714944520,5,3237,0.891185,53.95,10554,2577,544.314,5,7,2,2,0.0224769,25,1,-5791,-0.0697061,0.0396967,0.00125538,9740,128,10554,265866,5017210,10150538,live.pkl
1786616921,8943235603,90290758714944520,5,3253,0.891185,54.2167,10969,1287,530.196,5,7,2,2,0.0224769,25,1,-5992,-0.0717192,0.0409467,0.00114468,10229,128,10969,267885,5017210,10150538,live.pkl
1786616936,8943235603,90290758714944520,5,3268,0.891185,54.4667,11002,608,628.235,5,7,2,2,0.0224769,25,1,-5992,-0.0715356,0.0409529,0.00160688,10623,128,11002,268650,5017210,10150538,live.pkl
1786616952,8943235603,90290758714944520,5,3283,0.891185,54.7167,11027,877,787.672,5,7,2,2,0.0224769,25,1,-5909,-0.0708241,0.0408594,0.00223217,10858,128,11027,269877,5017210,10150538,live.pkl
1786616967,8943235603,90290758714944520,5,3298,0.891185,54.9667,10855,301,611.213,5,7,2,2,0.0224769,25,1,-5931,-0.0704286,0.0401548,0.00152383,10705,128,10855,270329,5017210,10150538,live.pkl
1786616982,8943235603,90290758714944520,5,3314,0.891185,55.2333,10883,-86,652.941,5,7,2,2,0.0224769,25,1,-5990,-0.0707071,0.0401502,0.00172742,10852,128,10883,271057,5017210,10150538,live.pkl
1786616997,8943235603,90290758714944520,5,3329,0.874101,55.4833,7840,-3162,-72.7869,5,7,2,2,0.0224769,24,0,-6246,-0.0650853,0.028877,-0.00102681,10888,128,7840,271496,5017210,10150538,live.pkl
1786617013,8943235603,90290758714944520,5,3344,0.891185,55.7333,9834,-1193,303.738,5,7,2,2,0.0224769,25,1,-5866,-0.0667422,0.0360027,0.000345416,8028,128,9834,273146,5017210,10150538,live.pkl
1786617028,8943235603,90290758714944520,5,3360,0.949153,56,17361,6506,1941.96,5,8,3,2,0.0224769,26,2,-339,-0.0429213,0.0639172,0.00656706,8236,128,17361,271617,5017210,10150538,live.pkl
1786617043,8943235603,90290758714944520,5,3375,0.950907,56.25,19128,8245,2377.25,5,8,3,4,0.0224769,26,2,394,-0.0410783,0.0696267,0.00808874,12530,128,19128,274722,5017210,10150538,live.pkl
1786617059,8943235603,90290758714944520,5,3390,0.950907,56.5,19308,11468,2572.72,5,8,3,4,0.0224769,26,2,419,-0.0411224,0.0700932,0.00886924,17970,128,19308,275462,5017210,10150538,live.pkl
1786617074,8943235603,90290758714944520,5,3405,0.979101,56.75,20526,10692,2696.26,5,9,4,4,0.0224769,26,2,952,-0.0399269,0.0741439,0.00922235,19181,128,20526,276840,5017210,10150538,live.pkl
1786617089,8943235603,90290758714944520,5,3421,0.979101,57.0167,20979,3618,2761.57,5,9,4,5,0.0224769,26,2,1213,-0.0385051,0.075134,0.00936368,19707,128,20979,279221,5017210,10150538,live.pkl
1786617104,8943235603,90290758714944520,5,3436,0.979101,57.2667,22679,3551,2865.44,5,9,4,6,0.0224769,26,1,1591,-0.0392629,0.0806562,0.00957568,20562,128,22679,281181,5017210,10150538,live.pkl
1786617120,8943235603,90290758714944520,5,3451,0.979101,57.5167,23389,4081,2924.66,5,10,5,6,0.0224769,26,1,1921,-0.038268,0.0827604,0.00970546,22487,128,23389,282611,5017210,10150538,live.pkl
1786617135,8943235603,90290758714944520,5,3467,0.991736,57.7833,24149,3623,3197.84,5,10,5,6,0.0224769,26,1,1861,-0.0400862,0.0851003,0.0106964,22884,128,24149,283771,5017210,10150538,live.pkl
1786617150,8943235603,90290758714944520,5,3482,0.979101,58.0333,20877,-102,2529.41,5,10,5,6,0.0224769,26,1,1026,-0.0379504,0.0728775,0.00826551,23619,128,20877,286467,5017210,10150538,live.pkl
1786617166,8943235603,90290758714944520,5,3497,0.950907,58.2833,18056,-4623,1647.34,5,10,5,6,0.0224769,25,0,661,-0.0340497,0.0626023,0.00499619,23805,128,18056,288424,5017210,10150538,live.pkl
1786617181,8943235603,90290758714944520,5,3512,0.950907,58.5333,17279,-6110,1354.43,5,10,5,6,0.0224769,25,0,601,-0.0325216,0.0596356,0.00390485,20163,128,17279,289743,5017210,10150538,live.pkl
1786617196,8943235603,90290758714944520,5,3528,0.950907,58.8,17254,-6895,1392.94,5,10,5,6,0.0224769,25,0,323,-0.0342068,0.0592782,0.00409637,17843,128,17254,291068,5017210,10150538,live.pkl
1786617211,8943235603,90290758714944520,5,3543,0.950907,59.05,15632,-5245,995.686,6,10,4,6,0.0224769,25,0,-175,-0.033905,0.0533133,0.00266993,17588,128,15632,293210,5017210,10150538,live.pkl
1786617227,8943235603,90290758714944520,5,3558,0.949153,59.3,14123,-3933,620.459,6,10,4,6,0.0224769,25,0,-734,-0.0342594,0.0477966,0.00134753,17161,128,14123,295481,5017210,10150538,live.pkl
1786617242,8943235603,90290758714944520,5,3574,0.950907,59.5667,16302,-977,1039.22,6,10,4,6,0.0224769,25,0,1516,-0.022966,0.0554237,0.00283741,14965,128,16302,294134,5017210,10150538,live.pkl
1786617257,8943235603,90290758714944520,5,3589,0.950907,59.8167,18950,1696,1553.53,6,10,4,6,0.0224769,25,0,3616,-0.013509,0.0648551,0.00470504,14531,128,18950,292190,5017210,10150538,live.pkl
1786617273,8943235603,90290758714944520,5,3604,0.950907,60.0667,19416,3784,1678.63,6,10,4,6,0.0224769,25,0,3746,-0.0134462,0.0661998,0.00510687,17537,128,19416,293294,5017210,10150538,live.pkl
1786617288,8943235603,90290758714944520,5,3619,0.950907,60.3167,19366,5243,1668.79,6,10,4,6,0.0224769,25,0,3746,-0.0133312,0.0659821,0.00508167,18950,128,19366,293504,5017210,10150538,live.pkl
1786617303,8943235603,90290758714944520,5,3635,0.950907,60.5833,19280,2978,2243.14,6,10,4,6,0.0224769,25,1,3660,-0.0137443,0.0656072,0.007202,19026,128,19280,293870,5017210,10150538,live.pkl
1786617318,8943235603,90290758714944520,5,3650,0.979101,60.8333,23547,4597,2688.82,6,10,4,6,0.0224769,26,1,3933,-0.020883,0.0804401,0.00871322,19366,128,23547,292727,5017210,10150538,live.pkl
1786617334,8943235603,90290758714944520,5,3665,0.972028,61.0833,22762,3346,1062.49,6,10,4,6,0.0224769,26,0,3652,-0.0210389,0.0771797,0.00260902,20014,128,22762,294922,5017210,10150538,live.pkl
1786617349,8943235603,90290758714944520,5,3680,0.950907,61.3333,22420,3054,647.607,6,10,4,6,0.0224769,26,0,3415,-0.0217716,0.0754552,0.00114658,23556,128,22420,297130,5017210,10150538,live.pkl
1786617364,8943235603,90290758714944520,5,3696,0.950907,61.6,21120,1840,355.294,6,10,4,6,0.0224769,26,0,3516,-0.0186184,0.0708915,0.000156542,22787,128,21120,297920,5017210,10150538,live.pkl
1786617379,8943235603,90290758714944520,5,3711,0.950907,61.85,21962,-1585,281.569,6,10,4,6,0.0224769,26,0,3356,-0.0211713,0.0733485,-0.000155968,22290,128,21962,299420,5017210,10150538,live.pkl
1786617395,8943235603,90290758714944520,5,3726,0.950907,62.1,22227,-535,245.508,6,10,4,6,0.0224769,26,0,3396,-0.0213788,0.0740863,-0.000206112,21847,128,22227,300015,5017210,10150538,live.pkl
1786617410,8943235603,90290758714944520,5,3742,0.979101,62.3667,25921,3501,635.686,6,10,4,6,0.0224769,27,1,4046,-0.0262621,0.0876767,0.00137656,21979,128,25921,295643,5017210,10150538,live.pkl
1786617425,8943235603,90290758714944520,5,3757,0.991736,62.6167,28747,7627,1050.59,6,10,4,6,0.0224769,28,2,4101,-0.0315433,0.0967258,0.00273831,22266,128,28747,297201,5017210,10150538,live.pkl
1786617441,8943235603,90290758714944520,5,3772,0.991736,62.8667,28921,6959,938.754,6,10,4,6,0.0224769,28,2,3818,-0.0333532,0.096591,0.00226047,26031,128,28921,299417,5017210,10150538,live.pkl
1786617456,8943235603,90290758714944520,5,3788,0.991736,63.1333,29418,7191,1674.71,6,10,4,6,0.0224769,28,2,3568,-0.0359481,0.0977466,0.00487629,28408,128,29418,300962,5017210,10150538,live.pkl
1786617471,8943235603,90290758714944520,5,3803,0.991736,63.3833,27081,1160,1769.61,6,10,4,6,0.0224769,28,3,3524,-0.0317245,0.0900961,0.00539095,28742,128,27081,300579,5017210,10150538,live.pkl
1786617487,8943235603,90290758714944520,5,3818,0.991736,63.6333,31549,2802,2798.04,6,10,4,6,0.0224769,28,3,3766,-0.0397931,0.105044,0.00890359,29086,128,31549,300341,5017210,10150538,live.pkl
1786617502,8943235603,90290758714944520,5,3833,0.991736,63.8833,32115,3194,2923.48,6,10,4,6,0.0224769,28,3,3819,-0.0403837,0.106344,0.00925888,28625,128,32115,301991,5017210,10150538,live.pkl
1786617517,8943235603,90290758714944520,5,3849,0.991736,64.15,32427,3009,3293.14,6,10,4,6,0.0224769,28,3,3548,-0.0427036,0.106943,0.0105155,31571,128,32427,303219,5017210,10150538,live.pkl
1786617532,8943235603,90290758714944520,5,3864,0.991736,64.4,32163,5082,3537.25,6,10,4,6,0.0224769,28,3,3192,-0.0442302,0.105512,0.0113168,32138,128,32163,304827,5017210,10150538,live.pkl
1786617548,8943235603,90290758714944520,5,3879,0.997000,64.65,35052,3503,3688.52,6,11,5,6,0.0224769,29,4,3730,-0.0462793,0.114127,0.0115482,32120,128,35052,307132,5017210,10150538,live.pkl
1786617563,8943235603,90290758714944520,5,3895,0.997000,64.9167,48270,16155,5749.02,6,11,5,6,0.0224769,31,6,14005,0.00249005,0.160778,0.0188084,34218,128,48270,300228,5017210,10150538,live.pkl
1786617578,8943235603,90290758714944520,5,3910,0.997000,65.1667,49130,16703,5826.27,6,11,5,6,0.0224769,31,6,14015,0.00127098,0.162861,0.0189532,35011,128,49130,301668,5017210,10150538,live.pkl
1786617594,8943235603,90290758714944520,6,3923,0.997000,65.3833,49830,17403,6012.63,,,,,0.0224769,32,7,14587,0.00359936,0.164343,0.0194133,47342,128,49830,303208,5017210,10150538,live.pkl
1786617609,8943235603,90290758714944520,6,3923,0.997000,65.3833,49830,17403,6012.63,,,,,-0.0831347,32,7,14587,0.00359936,0.164343,0.0194133,47342,128,49830,303208,,,live.pkl
1786617624,8943235603,90290758714944520,6,3923,0.997000,65.3833,49880,17453,6022.5,,,,,-0.0831347,32,7,14587,0.00348881,0.164535,0.0194512,47342,128,49880,303158,,,live.pkl
1786617640,8943235603,90290758714944520,6,3923,0.997000,65.3833,49880,17453,6022.5,,,,,-0.0831347,32,7,14587,0.00348881,0.164535,0.0194512,47342,128,49880,303158,,,live.pkl
